Gregorian-Lunar Calendar Conversion Table of 2006 (Bing-xu ¡V year of the Dog)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
2006/10/21     30                  Saturday                           
2006/10/22     9th Lunar month     Sunday                             
2006/10/23     2                   Monday         Frost               
2006/10/24     3                   Tuesday                            
2006/10/25     4                   Wednesday                          
2006/10/26     5                   Thursday                           
2006/10/27     6                   Friday                             
2006/10/28     7                   Saturday                           
2006/10/29     8                   Sunday                             
2006/10/30     9                   Monday                             
2006/10/31     10                  Tuesday                            
2006/11/01     11                  Wednesday                          
2006/11/02     12                  Thursday                           
2006/11/03     13                  Friday                             
2006/11/04     14                  Saturday                           
2006/11/05     15                  Sunday                             
2006/11/06     16                  Monday                             
2006/11/07     17                  Tuesday        Winter Commences    
2006/11/08     18                  Wednesday                          
2006/11/09     19                  Thursday                           
2006/11/10     20                  Friday                             
2006/11/11     21                  Saturday                           
2006/11/12     22                  Sunday                             
2006/11/13     23                  Monday                             
2006/11/14     24                  Tuesday                            
2006/11/15     25                  Wednesday                          
2006/11/16     26                  Thursday                           
2006/11/17     27                  Friday                             
2006/11/18     28                  Saturday                           
2006/11/19     29                  Sunday                             
2006/11/20     30                  Monday                             
2006/11/21     10th Lunar month    Tuesday                            
2006/11/22     2                   Wednesday      Light Snow          
2006/11/23     3                   Thursday                           
2006/11/24     4                   Friday                             
2006/11/25     5                   Saturday                           
2006/11/26     6                   Sunday                             
2006/11/27     7                   Monday                             
2006/11/28     8                   Tuesday                            
2006/11/29     9                   Wednesday                          
2006/11/30     10                  Thursday                           
2006/12/01     11                  Friday                             
2006/12/02     12                  Saturday                           
2006/12/03     13                  Sunday                             
2006/12/04     14                  Monday                             
2006/12/05     15                  Tuesday                            
2006/12/06     16                  Wednesday                          
2006/12/07     17                  Thursday       Heavy Snow          
2006/12/08     18                  Friday                             
2006/12/09     19                  Saturday                           
2006/12/10     20                  Sunday                             
2006/12/11     21                  Monday                             
2006/12/12     22                  Tuesday                            
2006/12/13     23                  Wednesday                          
2006/12/14     24                  Thursday                           
2006/12/15     25                  Friday                             
2006/12/16     26                  Saturday                           
2006/12/17     27                  Sunday                             
2006/12/18     28                  Monday                             
2006/12/19     29                  Tuesday                            
2006/12/20     11th Lunar month    Wednesday                          
2006/12/21     2                   Thursday                           
2006/12/22     3                   Friday         Winter Solstice     
2006/12/23     4                   Saturday                           
2006/12/24     5                   Sunday                             
2006/12/25     6                   Monday                             
2006/12/26     7                   Tuesday                            
2006/12/27     8                   Wednesday                          
2006/12/28     9                   Thursday                           
2006/12/29     10                  Friday                             
2006/12/30     11                  Saturday                           
2006/12/31     12                  Sunday                             
